S000001413	YIL151C	S. cerevisiae	ESL1	EST/SMG-like	hEST1A/B (SMG5/6)-like protein; contributes to environment-sensing adaptive gene expression responses; Esl1p and Esl2p contain a 14-3-3-like domain and a putative PilT N-terminus ribonuclease domain; ESL1 has a paralog, ESL2, that arose from the whole genome duplication
S000001414	YIL152W	S. cerevisiae	""	""	Putative protein of unknown function
S000001415	YIL153W	S. cerevisiae	RRD1	Resistant to Rapamycin Deletion	Peptidyl-prolyl cis/trans-isomerase; activator of the phosphotyrosyl phosphatase activity of PP2A; involved in G1 phase progression, microtubule dynamics, bud morphogenesis and DNA repair; required for rapid reduction of Sgs1p levels in response to rapamycin; subunit of the Tap42p-Sit4p-Rrd1p complex; protein increases in abundance and relative distribution to the nucleus increases upon DNA replication stress
S000001416	YIL154C	S. cerevisiae	IMP21	Independent of Mitochondrial Particle	Transcriptional activator involved in maintenance of ion homeostasis; also involved in protection against DNA damage caused by bleomycin and other oxidants; contains a C-terminal leucine-rich repeat
S000001417	YIL155C	S. cerevisiae	GUT2	Glycerol UTilization	Mitochondrial glycerol-3-phosphate dehydrogenase; expression is repressed by both glucose and cAMP and derepressed by non-fermentable carbon sources in a Snf1p, Rsf1p, Hap2/3/4/5 complex dependent manner
S000001418	YIL156W	S. cerevisiae	UBP7	UBiquitin-specific Protease	Ubiquitin-specific protease that cleaves ubiquitin-protein fusions; involved in cell cycle progression through S phase; UBP7 has a paralog, UBP11, that arose from the whole genome duplication
S000001419	YIL157C	S. cerevisiae	COA1	Cytochrome Oxidase Assembly	Mitochondrial inner membrane protein; required for assembly of the cytochrome c oxidase complex (complex IV); interacts with complex IV assembly factor Shy1p during the early stages of assembly
S000001420	YIL158W	S. cerevisiae	AIM20	Altered Inheritance rate of Mitochondria	Protein of unknown function; overexpression causes cell cycle delay or arrest; green fluorescent protein (GFP)-fusion protein localizes to vacuole; null mutant displays elevated frequency of mitochondrial genome loss; relocalizes from nucleus to cytoplasm upon DNA replication stress; AIM20 has a paralog, SKG1, that arose from the whole genome duplication
S000001421	YIL159W	S. cerevisiae	BNR1	BNi1 Related	Formin; nucleates the formation of linear actin filaments; involved in processes such as budding and mitotic spindle orientation which require the formation of polarized actin cables; activity is regulated by Hof1p and by the Bud14p-Kel1p-Kel2p complex; dephosphorylated and delocalized from the division site in a Glc7p/Ref2p-dependent manner; functionally redundant with BNI1
S000001422	YIL160C	S. cerevisiae	POT1	Peroxisomal Oxoacyl Thiolase	3-ketoacyl-CoA thiolase with broad chain length specificity; cleaves 3-ketoacyl-CoA into acyl-CoA and acetyl-CoA during beta-oxidation of fatty acids
S000001423	YIL161W	S. cerevisiae	""	""	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; mRNA is enriched in Scp160p-associated mRNPs; YIL161W is a non-essential gene
S000001424	YIL162W	S. cerevisiae	SUC2	SUCrose	Invertase; sucrose hydrolyzing enzyme; a secreted, glycosylated form is regulated by glucose repression, and an intracellular, nonglycosylated enzyme is produced constitutively
S000001425	YIL163C	S. cerevisiae	""	""	Protein of unknown function; mRNA identified as translated by ribosome profiling data
S000001426	YIL164C	S. cerevisiae	NIT1	NITrilase superfamily	Nitrilase; member of the nitrilase branch of the nitrilase superfamily; in closely related species and other S. cerevisiae strain backgrounds YIL164C and adjacent ORF, YIL165C, likely constitute a single ORF encoding a nitrilase gene
S000001427	YIL165C	S. cerevisiae	""	""	Putative protein of unknown function; mutant exhibits mitophagy defects; in closely related species and other S. cerevisiae strain backgrounds YIL165C and adjacent ORF, YIL164C, likely constitute a single ORF encoding a nitrilase gene
S000001428	YIL166C	S. cerevisiae	SOA1	SulfOnAte transport	Sulfonate and inorganic sulfur transporter; low affinity sulfate, high affinity sulfite, thiosulfite and major sulfonate transporter; functions as a an H+ symporter; similar to the allantoate permease (Dal5p) subfamily of the major facilitator superfamily; mRNA expression is elevated by sulfur limitation; non-essential gene
S000001429	YIL167W	S. cerevisiae	SDL1	""	Blocked reading frame otherwise encoding L-serine dehydratase
S000001430	YIL168W	S. cerevisiae	""	""	Open reading frame unlikely to produce a functional protein in S288C; in closely related species and other S. cerevisiae strain backgrounds YIL168W and adjacent ORF, YIL167W, constitute a single ORF encoding L-serine dehydratase
S000001431	YIL169C	S. cerevisiae	CSS1	Condition Specific Secretion	Protein of unknown function, secreted when constitutively expressed; SWAT-GFP, seamless-GFP and mCherry fusion proteins localize to the cell periphery, SWAT-GFP fusion also localizes to the extracellular region, and mCherry fusion also localizes to the vacuole; S/T rich and highly similar to YOL155C, a putative glucan alpha-1,4-glucosidase; transcript is induced in both high and low pH environments; non-essential gene
S000001432	YIL170W	S. cerevisiae	HXT12	HeXose Transporter	Possible pseudogene in strain S288C; YIL170W/HXT12 and the adjacent ORF, YIL171W, together encode a non-functional member of the hexose transporter family
S000001433	YIL171W	S. cerevisiae	""	""	Possible pseudogene in strain S288C; YIL171W and the adjacent ORF, YIL170W/HXT12, together encode a non-functional member of the hexose transporter family
S000001435	YIL173W	S. cerevisiae	VTH1	Vps Ten Homolog	Putative membrane glycoprotein; has strong similarity to Vth2p and Pep1p/Vps10p; may be involved in vacuolar protein sorting
S000001439	YIL177C	S. cerevisiae	""	""	Putative Y' element ATP-dependent helicase
S000001440	YIR001C	S. cerevisiae	SGN1	Slower Growth on Non-fermentable carbon sources	Cytoplasmic RNA-binding protein; contains an RNA recognition motif (RRM); may have a role in mRNA translation, as suggested by genetic interactions with genes encoding proteins involved in translational initiation
S000001441	YIR002C	S. cerevisiae	MPH1	Mutator PHenotype	3'-5' DNA helicase involved in error-free bypass of DNA lesions; binds flap DNA, stimulates activity of Rad27p and Dna2p; prevents crossovers between ectopic sequences by removing substrates for Mus81-Mms4 or Rad1-Rad10 cleavage; homolog of human FANCM Fanconi anemia protein that is involved in stabilizing and remodeling blocked replication forks; member of SF2 DExD/H superfamily of helicases; nonsense or missense mutations in FANCM can make people more likely to get cancer
S000001442	YIR003W	S. cerevisiae	AIM21	Altered Inheritance rate of Mitochondria	Subunit of a complex that associates with actin filaments; forms a complex with Tda2p that inhibits barbed end F-actin assembly; elevates actin monomer pools to increase endocytotic efficiency and to regulate the distribution of actin between cables and patches; Aim21p/Tda2p forms a larger complex with actin capping proteins Cap1p and Cap2p; involved in mitochondrial migration along actin filaments; recruited to cortical actin patches by SH3 domain-containing proteins Bbc1p and Abp1p
S000001443	YIR004W	S. cerevisiae	DJP1	DnaJ Protein	ER-associated chaperone involved in protein targeting; redirects mitochondrial membrane protein precursors to mitochondrial translocation system; required for peroxisomal protein import and involved in peroxisome assembly; facilitates import of Mim1p and Mim2p into the mitochondrial outer membrane; homologous to E. coli DnaJ
S000001444	YIR005W	S. cerevisiae	IST3	Increased Sodium Tolerance	Component of the U2 snRNP; required for the first catalytic step of splicing and for spliceosomal assembly; interacts with Rds3p and is required for Mer1p-activated splicing; diploid mutants have a specific defect in MATa1 pre-mRNA splicing which leads to haploid gene expression in diploids
S000001445	YIR006C	S. cerevisiae	PAN1	Poly(A)-binding protein-dependent poly(A) riboNuclease	Part of actin cytoskeleton-regulatory complex Pan1p-Sla1p-End3p; associates with actin patches on cell cortex; promotes protein-protein interactions essential for endocytosis; binds to and activates Arp2/3 complex in vitro; phosphorylation of Thr-1225 is regulated by MAPK Hog1p in response to osmotic stress; previously thought to be a subunit of poly(A) ribonuclease
S000001446	YIR007W	S. cerevisiae	EGH1	Cryptococcus neoformans EGCrP2 Homolog	Steryl-beta-glucosidase with broad specificity for aglycones; has a role in ergosteryl-beta-glucoside catabolism; required for normal vacuolar morphology; has similarity to the C. neoformans ergosteryl-beta-glucosidase EGCrP2; localizes to the cytosol
S000001447	YIR008C	S. cerevisiae	PRI1	DNA PRImase	Subunit of DNA primase; DNA primase is required for DNA synthesis and double-strand break repair
S000001448	YIR009W	S. cerevisiae	MSL1	MUD Synthetic Lethal	U2B component of U2 snRNP; involved in splicing, binds the U2 snRNA stem-loop IV in vitro but requires association of Lea1p for in vivo binding; does not contain the conserved C-terminal RNA binding domain found in other family members
S000001449	YIR010W	S. cerevisiae	DSN1	Dosage Suppressor of NNF1	Essential component of the outer kinetochore MIND complex; joins kinetochore subunits contacting DNA to those contacting microtubules; phosphorylation promotes interaction between outer and inner kinetochore proteins; kinetochore receptor for monopolin, via interaction with Csm1p; essential for both meiotic and mitotic chromosome segregation; MIND complex consists of Mtw1p, Nnf1p, Nsl1p and Dsn1p; phosphorylated by monopolin subunit, Hrr25p and Aurora kinase, Ipl1p; modified by sumoylation
S000001450	YIR011C	S. cerevisiae	STS1	Sec Twenty-three Suppressor 1	Protein required for localizing proteasomes to the nucleus; involved in cotranslational protein degradation; mediates interaction between nuclear import factor Srp1p and the proteasome; Sts1p and Srp1p couple proteasomes to nascent polypeptides emerging from the ribosome for cotranslational degradation; involved in ubiquitin-mediated protein degradation
S000001451	YIR012W	S. cerevisiae	SQT1	Suppressor of QSR1 Truncations	Specific assembly chaperone for ribosomal protein Rpl10p; co-translationally associates with nascent Rpl10p, preventing aggregation; involved in biogenesis of the ribosomal large subunit; contains multiple WD repeats; interacts genetically and physically with Qsr1p; protein abundance increases in response to DNA replication stress
S000001452	YIR013C	S. cerevisiae	GAT4	""	Protein containing GATA family zinc finger motifs; involved in spore wall assembly; sequence similarity to GAT3, and the double mutant gat3 gat4 exhibits reduced dityrosine fluorescence relative to the single mutants
S000001453	YIR014W	S. cerevisiae	VLD1	Vacuole Localized Dsc protein	Component of Dsc E3 ligase complex in vacuolar membranes; green fluorescent protein (GFP)-fusion protein localizes to the vacuole; expression directly regulated by the metabolic and meiotic transcriptional regulator Ume6p; YIR014W is a non-essential gene
S000001454	YIR015W	S. cerevisiae	RPR2	RNase P Ribonucleoprotein	Subunit of nuclear RNase P; nuclear RNase P cleaves tRNA precursors to generate mature 5' ends and facilitates turnover of nuclear RNAs; not shared between RNase MRP and RNase P, in contrast to all other RNase P protein subunits; protein abundance increases in response to DNA replication stress
S000001455	YIR016W	S. cerevisiae	""	""	Putative protein of unknown function; expression directly regulated by the metabolic and meiotic transcriptional regulator Ume6p; overexpression causes a cell cycle delay or arrest; non-essential gene; YIR016W has a paralog, YOL036W, that arose from the whole genome duplication
